,pearsons,spearmans,dataset
16011,0.6792570540407314,0.7202133943996063,Train
16012,0.662469654160837,0.6757860434037534,Train
16013,0.41780321137570753,0.4643255355355208,Train
16014,0.6442600778605667,0.7105758275299087,Train
16015,0.7308814624456182,0.7268628160946607,Train
16016,0.6473586978696789,0.7327355171127734,Train
16017,0.4078492732518155,0.46755680758661405,Train
16018,0.5772356692477862,0.6595062509983877,Train
16019,0.7358774930728773,0.7232920026189943,Train
16020,0.04631331646745086,-0.0678624786205258,Train
16021,0.04077410373544437,0.14424949904915496,Train
16022,0.3511365401348963,0.2872695645937191,Train
16023,0.7400111807653442,0.7437904835946855,Train
16024,0.7292388537648202,0.731711393137695,Train
16025,0.7342772481935342,0.7892128964078269,Train
16026,-0.05870003250012985,0.02265701034845364,Train
16027,0.2799734464325797,0.2883205638474897,Train
16028,0.5488103165130505,0.5837308877909209,Train
16029,0.2736660031924695,0.33195197229457685,Train
16030,-0.016537085059399013,0.11793086690964745,Train
16031,0.709992073417379,0.7722162394101263,Train
16032,0.3507473437968348,0.4262833949447533,Train
16033,0.3942279929953878,0.4811689099266437,Train
16034,0.4777740846967298,0.4614395221985173,Train
16035,0.5234692233515001,0.533206034727368,Train
16036,0.654214862081433,0.6737947578385023,Train
16037,-0.09728345594926513,-0.032764838733007236,Train
16038,0.3145853099341154,0.27070124129892287,Train
16039,0.35073960361535306,0.35531737987267453,Train
16040,0.5001026655080405,0.6030957910080298,Train
16041,0.18141442458097962,0.3549508191076153,Train
16042,0.5185321897281827,0.5369621530926233,Train
16043,0.6019053157725758,0.6459151354183355,Train
16044,0.008467768544602117,0.1318116465252715,Train
16045,-0.3563398900549629,-0.4922164586711645,Train
16046,0.7328349886580394,0.6699253911451001,Train
16047,0.6088475168931587,0.31458333970598495,Train
16048,0.506194167056655,0.46126944446960316,Train
16049,-0.26940108039073124,-0.2677101460349024,Train
16050,0.28593294993076346,0.2923437212032385,Train
16051,0.6105981668388523,0.5666640379792497,Train
16052,0.69417093885019,0.7063864090960152,Train
16053,0.6803125369005565,0.5285717605884761,Train
16054,0.3736567933102718,0.3751418757078528,Train
16055,-0.2725715194960275,-0.3321780989252597,Train
16056,-0.23201710386059277,-0.22308237735422048,Train
16057,0.5583834844353445,0.5842844976354673,Train
16058,-0.029674610101346283,-0.03982085659054515,Train
16059,0.011542049546154539,0.06828758197362683,Train
16060,0.64476914433481,0.6498166326244605,Train
16061,-0.08846723242267648,-0.10567387974419276,Train
16062,0.32594394102363655,0.3964669369405346,Train
16063,0.6522662446917489,0.5961674905259589,Train
16064,0.24470559793234647,0.17584632142904946,Train
16065,0.25819976928926724,0.17402506553793776,Train
16066,0.3836053981571308,0.355243071675356,Train
16067,0.565710343136822,0.5861863298989501,Train
16068,0.6652667813579459,0.6533787469934251,Train
16069,0.34848113653664603,0.41327128439943034,Train
16070,0.7088136206842315,0.6600839319497045,Train
16071,0.6786049443816315,0.7092854039734396,Train
16072,-0.12974486758052176,-0.16580321858780017,Train
16073,0.27800320196041267,0.24470067184158356,Train
16074,0.6691615740247114,0.649005483383168,Train
16075,0.6834872796948974,0.6137538925034132,Train
16076,0.4537712852980665,0.3985952948026246,Train
16077,0.7104114467119307,0.6736713985921269,Train
16078,-0.13738007451933584,-0.2011796993279161,Train
16079,0.7342019975446902,0.785613949380914,Train
16080,0.57220383257316,0.5183667558911543,Train
16081,0.16133563365570558,0.15327668155042742,Train
16082,0.5212213280513334,0.5261043291081362,Train
16083,0.6921866821513769,0.7297735240024485,Train
16084,-0.15466784483796717,-0.05973569384992594,Train
16085,0.6166382589819032,0.6008103684669788,Train
16086,0.6588207324762364,0.5725155628849331,Train
16087,0.7269446591801112,0.6789583431819258,Train
16088,0.6046798850422743,0.5988508218033556,Train
16089,0.7136424973925461,0.736533431943378,Train
16090,0.6117722717421405,0.645806417448314,Train
16091,0.2583933062991155,0.3154343941375094,Train
16092,0.4393402178027629,0.4684267264856339,Train
16093,0.5595869419186859,0.471670294611079,Train
16094,0.391040128317504,0.21769979360225106,Train
16095,0.36465089019826596,0.3827280518748376,Train
16096,0.6194748722644919,0.385033186526464,Train
16097,0.6712128591288531,0.6115131444664854,Train
16098,0.6764772742230538,0.6363190344423486,Train
16099,0.7757359652871607,0.7453048278267975,Train
16100,0.10708561641651022,-0.019124364325606963,Test
16101,0.1454553957686672,0.09206252479694772,Test
16102,0.010049797117100362,-0.12614671903931582,Test
16103,0.6016717292714978,0.6787169356132029,Test
16104,0.7277333006777591,0.7110153090379568,Test
16105,0.6620458644863841,0.7172621971413801,Test
16106,0.40847241107167853,0.24428820260482187,Test
16107,0.7865691336062476,0.7249836487250506,Test
16108,0.4875624811005505,0.5187022653381086,Test
16109,0.5047868475932327,0.2589934509172317,Test
16110,0.6804277860925476,0.5809060650841537,Test
16111,0.1813680131148798,0.2738739755620736,Test
16112,0.6827500014133705,0.5775588953007166,Test
16113,-0.09835987252878318,-0.2617018417486093,Test
16114,0.5405100319161436,0.5957425071794729,Test
16115,0.5861833467109795,0.4720652680030445,Test
16116,0.41035922981988515,0.45827210990252226,Test
16117,0.4092163378499184,0.40811754229307085,Test
16118,0.21493566457165264,0.034447472082529844,Test
16119,0.4763480510989096,0.5227252306053911,Test
16120,0.39450923380698266,0.43404254596985087,Test
16121,0.23620386977124821,0.00195526473421599,Test
16122,0.5501682083663527,0.388266844598645,Test
16123,-0.01048892302666121,0.20818981551598031,Test
16124,0.06980433732223197,0.1060831597838633,Test
16125,0.31831070316115223,0.06747910940803088,Test
16126,0.6502915372474619,0.6819241494831909,Test
16127,0.43297764864831195,0.5047764712218232,Test
16128,0.2159020499460882,0.03771854187141149,Test
16129,-0.11588410475265223,-0.10912379569517143,Test
16130,0.5096484831254335,0.5774373160352783,Test
16131,0.08084656152078194,0.05709387544218847,Test
16132,0.26638226725992564,0.2546020333364327,Test
16133,0.17511533267585083,0.17521827862693223,Test
16134,0.3658956426040562,0.47176769650748723,Test
16135,-0.2686525034540095,-0.3532810338357018,Test
16136,0.06843983228534294,-0.09726758677854001,Test
16137,-0.08274819865666856,-0.02167878551237045,Test
16138,0.3092045674121148,0.34504823075643104,Test
16139,0.539665267198242,0.26617588718422497,Test
16140,0.5437024704099761,0.47172531649738286,Test
16141,0.2740532184892511,0.21974148984067177,Test
16142,0.48412540095325185,0.6235823394365125,Test
16143,0.3575105773531672,0.3495794465102075,Test
16144,0.16132978446061405,0.3231242419094628,Test
16145,0.14378840228370185,0.21169264062883184,Test
16146,0.2088288031214161,0.2892506532612054,Test
16147,0.4276168922289797,0.490262938098622,Test
16148,0.3590687564150323,0.26667279517621933,Test
16149,0.4226353544524186,0.4669349505745664,Test
16150,0.12132450448808309,0.034796545667986435,Test
16151,0.6600551310098656,0.6628426465704292,Test
16152,-0.11240289977125598,-0.09242490944632205,Test
16153,0.4194486771047276,0.2922403961928472,Test
16154,0.7357646055936008,0.6512519359919691,Test
16155,0.5836163493917238,0.4451211531659455,Test
16156,0.14907379407858223,0.09969674708183614,Test
16157,0.6653900994906938,0.6879045859050128,Test
16158,0.5719492408797581,0.581970778018938,Test
16159,0.14864777518251737,-0.034175260148263234,Test
16160,0.30566288401938546,0.31195611320969047,Test
16161,0.23773242114924217,0.18223387022008683,Test
16162,0.04246924752960691,0.05678667178670566,Test
16163,0.7083030986154082,0.7614839947050689,Test
16164,0.5662016504556295,0.5154609375660415,Test
16165,-0.2414419880495865,-0.26173439282642696,Test
16166,-0.18169077418445986,-0.055980446153312546,Test
16167,0.4443028041368404,0.451200655054156,Test
16168,0.6792512417289194,0.6291680466545121,Test
16169,0.28972888197071334,0.35670176954929833,Test
16170,-0.084031674211509,-0.12119067920043232,Test
16171,0.6461077680816002,0.5859384601169153,Test
16172,0.3440995221728742,0.4713355470204925,Test
16173,0.5315780859536599,0.3247152552554488,Test
16174,0.4810488515575303,0.303812492271497,Test
16175,-0.29650118686123844,-0.27695511785582094,Test
16176,0.6587803978942398,0.6350351998562411,Test
16177,0.7197712663371454,0.6828883458088477,Test
16178,0.5703486419748991,0.5665928740461292,Test
16179,0.5786120469821596,0.5514495708611153,Test
16180,0.698714521753163,0.639519060281021,Test
16181,0.4972595288502214,0.482874198774102,Test
16182,0.63803072440939,0.5047627902964192,Test
16183,0.017647592114806196,-0.04001730919337581,Test
16184,0.5577925986469563,0.4768200789991445,Test
16185,0.7342071445541899,0.6495317342908539,Test
16186,0.6266727708691096,0.6153720543509682,Test
16187,0.12565853574542366,-0.012575304991521739,Test
16188,0.25162005125370374,0.2977931955331076,Test
16189,0.6917622165136953,0.6431281062585805,Test
16190,0.6826951977060989,0.7012917553150964,Test
16191,0.7855859590878971,0.8478621593443194,Test
16192,0.6851432564265219,0.6418389467410234,Test
16193,0.29121243292485244,0.3752598649219955,Test
16194,0.33755844909500965,0.19016058123343402,Test
16195,0.3036983779093752,0.4175174362790984,Test
16196,0.5832273542396004,0.634174002181953,Test
16197,-0.08573381948923121,-0.11441790819740776,Test
16198,0.610242108069868,0.47683723060012406,Test
16199,0.2797483105724046,0.3507759267867026,Test
16200,0.7400576982670406,0.6309386910737669,Test
16201,0.5633660282440521,0.476776407977252,Test
16202,0.5369271067887634,0.5472686486633419,Test
16203,0.60614403164608,0.5521044421896546,Test
16204,0.0316510713252148,-0.1415272017188226,Test
16205,0.4073558088747232,0.02608355500380898,Test
16206,0.7501899501876531,0.7450339494120973,Test
16207,0.3236632319755552,0.19169248376344036,Test
16208,0.7010697235261281,0.5835261970417605,Test
16209,0.5304587205397342,0.20976260660960117,Test
16210,0.43556827838189666,0.4690752275545073,Test
16211,0.7745712807603323,0.7763995551918951,Test
16212,-0.2843488375046902,-0.19610610726735997,Test
16213,0.14129275551115494,-0.032964549248086554,Test
16214,0.5282315998684981,0.2953106147731768,Test
16215,0.40071581261496075,0.112081777129755,Test
16216,0.2973121908169879,0.2887039848043588,Test
16217,0.2042611699946435,0.31483187832971243,Test
16218,0.04229024754170289,0.07546989566011122,Test
16219,0.7524798289092582,0.7256437650949109,Test
16220,0.6388040505788618,0.6883562913944693,Test
16221,0.053703231788360034,-0.16536377774157088,Test
16222,0.18963354156931111,0.17517149897522727,Test
16223,0.5157152746427608,0.5891483002790703,Test
16224,0.3333051500273799,0.13951967791638065,Test
16225,0.6236516095939636,0.47478260728395355,Test
16226,0.6939723838903482,0.7232670036073567,Test
16227,0.05354958315876307,0.15219926804897277,Test
16228,0.4571494355034111,0.3855822879176035,Test
16229,0.48940483941208607,0.6617928900652833,Test
16230,0.042237067131373464,0.29267029155312135,Test
16231,0.21999973533917347,0.2974027896447729,Test
16232,0.37152465324500633,0.36762602078216855,Test
16233,0.7225119873653053,0.7354752175596457,Test
16234,0.3815804909425386,0.4734268656644062,Test
16235,0.8215217162880849,0.7932949000744464,Test
16236,0.15318798454477514,0.16476116713792666,Test
16237,0.44612174197961635,0.42414174523019216,Test
16238,0.08205913946638019,0.0774696066720494,Test
16239,0.5422570824260329,0.5966152753591686,Test
16240,0.41624839350070114,0.4212196965010414,Test
16241,0.630224364070896,0.3582491675514064,Test
16242,0.757069414226801,0.6482290915989539,Test
16243,0.4396477402516815,0.27600468618292445,Test
16244,0.058774055177006394,0.04127897150821072,Test
16245,-0.09927035383970786,-0.1284575050485236,Test
16246,0.15271820726434937,0.06030146875575682,Test
16247,0.42392805483163437,0.19058219365550372,Test
16248,0.011402298601252633,-0.14897197482509714,Test
16249,0.0379078084281771,-0.005391574046575424,Test
16250,0.555733562753649,0.5436891380543282,Test
16251,0.7135810483903213,0.6845542054986122,Test
16252,0.5606752245783857,0.5824081440739187,Test
16253,0.3093086554023607,0.14407283865441853,Test
16254,0.5334062543366567,0.48516318572903594,Test
16255,0.5053501598751106,0.46101669668273765,Test
16256,-0.0848105802195215,0.0023064949207006282,Test
16257,-0.2403538453327256,-0.27662786810079726,Test
16258,0.48543420684145716,0.2133887000660555,Test
16259,0.04500704699826893,0.0234949873381867,Test
16260,0.322066345628257,0.2114010314566015,Test
16261,0.39346999271587757,0.41008960023488367,Test
16262,-0.3332311376587092,-0.1491514135339536,Test
16263,-0.1455138835003841,-0.06637097093052247,Test
16264,0.2441270645544673,0.3963938803251088,Test
16265,0.058446973069397924,-0.06117565816635019,Test
16266,0.5083134369553444,0.3816064455921866,Test
16267,0.6605563549861785,0.6157638343531159,Test
16268,0.03506647157166887,-0.060197040296771094,Test
16269,0.7227833794676362,0.5967852237101696,Test
16270,-0.3363376381419992,-0.33146507011540893,Test
16271,0.06871651723305651,0.029493450357378572,Test
16272,0.1668989407814558,-0.032883853065172775,Test
16273,0.22447800335471454,0.1635914088974692,Test
16274,-0.17883669664466323,-0.24176457257411454,Test
16275,0.35843537413712023,0.3311436418428981,Test
16276,0.622658526655089,0.4608229282450196,Test
16277,0.3390337507235874,0.2504636983081192,Test
16278,0.08434813368326578,0.13203658857097905,Test
16279,0.1326717314825557,0.14051209810962279,Test
16280,0.7307863008468868,0.5655125353426088,Test
16281,0.08445134576360905,0.197449387284292,Test
16282,0.04897295536321145,0.027368585518168453,Test
16283,0.7356229722632769,0.6389434101579375,Test
16284,-0.1579043471727681,-0.09126189305695942,Test
16285,0.4365363723004172,0.48284739130984106,Test
16286,0.4547734587820097,0.5435053999608987,Test
16287,-0.31414256459475715,0.2073272753023388,Test
16288,0.7060842623588774,0.6214064982483897,Test
16289,-0.06837658812343272,0.12235654239363722,Test
16290,0.14675097825801406,0.24544615428324518,Test
16291,0.7007549865986981,0.6417738111211252,Test
16292,0.6694417330543012,0.6004883144943255,Test
16293,0.7765490605731266,0.672264191992496,Test
16294,0.7304889241628171,0.6205270100543494,Test
16295,0.4793829537866445,0.09747783957112721,Test
16296,0.6838030497463683,0.6003084976099226,Test
16297,0.49888050367195097,0.5587628961536061,Test
16298,0.15341893499687606,0.008890321103626342,Test
16299,0.6835958699275131,0.6697621982317016,Test
16300,-0.2950612657233724,-0.21826468286853593,Test
16301,0.8202260917635131,0.8063548864624384,Test
16302,0.05377805397479898,0.08922616043559761,Test
16303,0.7727718760075322,0.7124409418952642,Test
16304,0.6947836377420459,0.5821720931137935,Test
16305,0.2653034954874228,0.31733052382269794,Test
16306,0.6606796162432287,0.6274037408078198,Test
16307,0.6392524358649364,0.68178856288845,Test
16308,0.35456651128178057,0.40628386438964365,Test
16309,0.593456163398953,0.4516465227261048,Test
16310,0.1960476256461983,0.07127493411522129,Test
16311,0.47337210566626586,0.4909159576999746,Test
16312,0.500983901890844,0.3856805698140495,Test
16313,0.6842218282622534,0.7296971879626764,Test
16314,0.30236854990666073,0.2530461748630257,Test
16315,-0.12015129571593466,-0.08684223449814453,Test
16316,0.34751388006673656,0.25599723593276313,Test
16317,0.25942271388538896,0.34477789952493454,Test
16318,0.2751856509291519,0.3523590094385489,Test
16319,0.188369521776735,0.4127170267416516,Test
16320,0.6107397098154268,0.6025305743970101,Test
16321,0.7288352398204831,0.7495699486161239,Test
16322,0.4447046255527917,0.42228124015958723,Test
16323,-0.17046308767395602,-0.2183337626252015,Test
16324,-0.12227415009025717,-0.30855256547929805,Test
16325,0.3651368460780543,0.5212591199962505,Test
16326,0.11330428132719782,0.15139562638705026,Test
16327,0.28867716527778586,0.27307235243253164,Test
16328,-0.2016628609124899,-0.013548652294094752,Test
16329,-0.12438520716960148,-0.0329469113616689,Test
16330,0.16756147084438788,0.3284533963992728,Test
16331,0.5064926908108047,0.5374756571806041,Test
16332,0.44406877364710895,0.4201967450052919,Test
16333,0.46282528976623155,0.5174898102786648,Test
16334,0.3742776727860915,0.3946302762328997,Test
16335,0.46870689312245245,0.46956751704872374,Test
16336,0.2572971502713867,0.3356604587828894,Test
16337,0.2858724475673186,0.10276028929871323,Test
16338,0.2873313606838949,0.33162847302966336,Test
16339,0.3688162776451098,0.3759011253249537,Test
16340,-0.04793385247114997,-0.0965371609100911,Test
16341,0.2890585013213512,0.20207225716403474,Test
16342,0.4167781600190586,0.4633340225727866,Test
16343,-0.12149642895991619,-0.0007858565430161288,Test
16344,0.21485803687138125,0.21228280596947888,Test
16345,0.10968085984903335,0.08995876460339931,Test
16346,-0.23947774181291145,-0.4009782360111797,Test
16347,0.15254371518031803,0.15320437334453593,Test
16348,0.3105824516495413,0.3286300888421346,Test
16349,0.320709000322702,0.2887256804562222,Test
16350,0.18886049426881932,0.10999034680474218,Test
16351,0.1637661423533662,0.04041418933611439,Test
16352,0.42815031101993256,0.4002188499819596,Test
16353,0.5266306242545945,0.47055687461013035,Test
16354,0.6072780732058485,0.6242481649017017,Test
16355,0.3919724061490537,0.46155269034417923,Test
16356,0.3762194546450378,0.31302774561051616,Test
16357,0.8451441525374309,0.7873182172200728,Test
16358,0.5938372049062605,0.6758724717890954,Test
16359,0.17785343272227908,0.16025845536646138,Test
16360,0.5436229339309948,0.458300372124281,Test
16361,0.3900775967417433,0.39937497821639273,Test
16362,0.40055750302379955,0.42908255053204647,Test
16363,0.4716900306941649,0.536722351850534,Test
16364,0.7075849134205731,0.6693642491117895,Test
16365,0.578536339748717,0.5657502949654586,Test
16366,0.1917384578283677,0.17891437647611624,Test
16367,-0.3552888001037017,-0.3411122310105533,Test
16368,0.20160288608068175,0.033942374010272856,Test
16369,0.6432490552654141,0.691605165864006,Test
16370,0.2574328440935756,0.223230906804176,Test
16371,0.48076140964306846,0.4173648913740166,Test
16372,0.7152220298531483,0.7093642132998198,Test
16373,0.6109836346532123,0.6696483882566105,Test
16374,-0.05194778032907637,-0.02218792043424857,Test
16375,0.6224407035947757,0.5677776766968922,Test
16376,-0.2555820015422928,-0.2610248316509715,Test
16377,-0.34842544127549196,-0.1949645122956923,Test
16378,0.8263237711689285,0.7765782841240146,Test
16379,0.4005314977596383,0.46092898387099956,Test
16380,0.6956312667012912,0.6678853916847493,Test
16381,0.21926566398608946,0.4188030548157823,Test
16382,-0.098419712347411,0.12048013396883851,Test
16383,-0.4979611658803045,-0.5012653923851421,Test
16384,0.42631822229955274,0.23147318693642113,Test
16385,0.20910687693233126,0.3537360241882046,Test
16386,0.44045376822537424,0.6524105609653431,Test
16387,-0.28716241488462296,-0.10491708685168,Test
16388,0.3852069025362014,0.4142793635360012,Test
16389,0.14054157420117172,0.04514573577646097,Test
16390,0.16133648547021437,0.4032414523920238,Test
16391,0.4000684281108447,0.39085783602325946,Test
16392,0.06499364935653196,0.01781151261796234,Test
16393,-0.22114956238799977,-0.3622779068949713,Test
16394,0.45768114298715673,0.49582910613997444,Test
16395,0.4219657645574562,0.29284868914648077,Test
16396,-0.3347732190128127,-0.48920310979586634,Test
16397,0.03482283505685986,0.14420752185956998,Test
16398,0.4586613348350875,0.45086226054337186,Test
16399,0.53569428786619,0.5970085515273907,Test
16400,0.12967244596201818,0.215784871439703,Test
16401,-0.24656631794401074,-0.2622023903031754,Test
16402,0.243365667744072,0.26848701727174656,Test
16403,0.48498812728683455,0.35978399724889076,Test
16404,0.6949555150599773,0.7993686888153352,Test
16405,0.35538715061699205,0.3109350719426285,Test
16406,0.13866931723364304,0.34103303634938775,Test
16407,-0.13938209526896714,-0.14450114768317932,Test
16408,0.4907980550333835,0.37377066484970534,Test
16409,0.4453247219796444,0.33022236145057754,Test
16410,-0.1105087210798152,-0.11684849448211904,Test
16411,0.10775359047940136,0.07153923673603801,Test
16412,-0.13991186635431882,-0.15897323979161024,Test
16413,0.15228128484239037,0.22176758381712042,Test
16414,0.21832906653229323,-0.11278341730227436,Test
16415,0.20423967873732196,0.18952789824152286,Test
16416,0.29093381200567797,0.1570842522412329,Test
16417,0.11800605524173413,-0.016938065561451953,Test
16418,0.24863602348072839,0.3083346131364458,Test
16419,0.7823109306611092,0.6930843024779936,Test
16420,-0.5259971694233081,-0.4499067824622534,Test
16421,0.5114505452095327,0.23111201273767223,Test
16422,0.303379608264185,0.32648964347774695,Test
16423,0.46625505499330655,0.4783756114078424,Test
16424,0.10568922508634311,0.13532375653650455,Test
16425,0.8599077047813489,0.8412091172285022,Test
16426,0.7414267472168081,0.7411175658742093,Test
16427,0.3713456862114707,0.5074197546460779,Test
16428,0.19268313439410603,0.2699364300824793,Test
16429,0.3568739048759785,0.33658677933470177,Test
16430,-0.06401843087134511,0.026373451686714063,Test
16431,0.18710988079847451,0.1528449369579457,Test
16432,0.2529163998334607,0.28483170682206616,Test
16433,0.4994777850888199,0.6269414465073279,Test
16434,0.5777079150276843,0.5134686282244598,Test
16435,0.6439841145078088,0.5992368663297641,Test
16436,0.2406755179524027,0.21548418161361474,Test
16437,0.23159676889292355,0.14706210491828448,Test
16438,0.252342686309383,0.40334197564446045,Test
16439,0.3072458351864048,0.313954963239444,Test
16440,0.21448625351299663,0.18177802663830878,Test
16441,0.1584706789568986,0.2786071644116839,Test
16442,-0.027664575482619885,-0.09675327430646212,Test
16443,0.1926633318022668,0.15656415007310162,Test
16444,0.027439846482315608,0.11348648285133603,Test
16445,0.6761477099446195,0.5572693953863606,Test
16446,0.5215507221995955,0.5180061550134366,Test
16447,0.43680324827745554,0.3472492550589206,Test
16448,0.8270220723290846,0.8013711369061344,Test
16449,0.19621913104533822,0.29645403220321564,Test
16450,0.4578369793822015,0.45651755352875684,Test
16451,0.8061153437245635,0.8222607542326026,Test
16452,0.49154161432641724,0.5474864007042264,Test
16453,0.5623338051667367,0.6877416595780815,Test
16454,0.35957016130032904,0.3737935974400043,Test
16455,0.36450545176576515,0.35509323878130983,Test
16456,0.6910948307060476,0.626146611143852,Test
16457,0.7711371838274724,0.7417176470085625,Test
16458,0.12053580651980637,0.17285894779528924,Test
16459,0.2382733798908722,0.15138744101812998,Test
16460,0.7880583183165242,0.6757973540687912,Test
16461,0.2998395361120382,0.40113822574817093,Test
16462,0.47656315878697253,0.35911547629121365,Test
16463,0.3871500747765,0.12294981549594121,Test
16464,0.07338085394761448,0.1392257845845556,Test
16465,0.8106254213357068,0.756603132158829,Test
16466,0.588382373197138,0.40772267135785206,Test
16467,0.6673260288308592,0.7386268807802987,Test
16468,0.283962258182182,0.4432751435933899,Test
16469,0.659341566924604,0.6392440402226902,Test
16470,0.48162057175565104,0.5261438634493256,Test
16471,0.25274629684523964,0.1382662446402277,Test
16472,0.7625198791066827,0.8005944501606709,Test
16473,-0.12641875080186776,-0.1978849783886533,Test
16474,0.775521873282302,0.7445883379699141,Test
16475,0.42961348510365627,0.3388885473735488,Test
16476,0.7865230406477954,0.7261126677428724,Test
16477,0.7646141689854308,0.7470325365899759,Test
16478,0.35075102927971064,0.3234111189830857,Test
16479,0.4442682467486339,0.3059824407478407,Test
16480,0.42642822635958605,0.4490101101177077,Test
16481,0.7349290103070385,0.776122397215011,Test
16482,0.7530825964607825,0.7569821596382963,Test
16483,0.4292617350976399,0.4466261681437981,Test
16484,0.737055437525953,0.7153786477244904,Test
16485,0.7991068798973742,0.7915281371208337,Test
16486,0.7247799341613397,0.5707127901670869,Test
16487,0.3436253540093287,0.35451489251174806,Test
16488,0.6049195370666183,0.49303590527649216,Test
16489,0.6352680487108657,0.5826202563479032,Test
16490,0.24013583145841164,0.14946247644750166,Test
16491,0.18326911934026516,0.08234354679679516,Test
16492,0.5733648373107018,0.5857232864350111,Test
16493,-0.06366606608888414,-0.024178459425649123,Test
16494,0.36226914689577494,0.15866380211161246,Test
16495,0.7736931605088093,0.7866048901617949,Test
16496,0.16254581276957336,0.06671112614071732,Test
16497,-0.060954268408324457,-0.019713529360875406,Test
16498,0.5853275115667572,0.59700198471068,Test
16499,-0.07621195437341784,-0.26979164755696594,Test
16500,0.8119563539922191,0.7921738132228441,Test
16501,0.4113181601361727,0.39605470582709923,Test
16502,0.7462903066495304,0.6052142338513724,Test
16503,0.7902263822582166,0.7953468010922913,Test
16504,0.6992233718510066,0.698783902132898,Test
16505,0.6124876144555722,0.6314628931752393,Test
16506,0.7076267250076937,0.646345160473877,Test
16507,0.3190405972321885,0.42957074086101055,Test
16508,0.487101677392026,0.4706571353034603,Test
16509,0.3605690360042617,0.1872385446346697,Test
16510,0.38517007363301115,0.47285956678520535,Test
16511,0.7233341781906247,0.6386309416166621,Test
16512,0.31400602012184936,0.3058330424871515,Test
16513,-0.014536058437107795,-0.1932285701967335,Test
16514,0.6990116255388591,0.5580940718684833,Test
16515,0.3485745950494079,0.3733860192800695,Test
16516,0.31582583623600635,0.3231963638408513,Test
16517,0.41252780701455827,0.3961758963462495,Test
16518,0.6751729357499099,0.6598684113147651,Test
16519,0.3216939870709524,0.34014213043467356,Test
16520,0.36941883868109093,0.08034388859864705,Test
16521,0.09780588889843198,0.20922684206044542,Test
16522,0.6902409084806503,0.6456802563882965,Test
16523,0.7258884310274252,0.6770280403595742,Test
16524,0.8053685114131524,0.7660382772162233,Test
16525,-0.3865862386427825,-0.28133514337481863,Test
16526,0.14884119174233046,0.18223085817681667,Test
16527,0.5209415905590615,0.5924296294720282,Test
16528,0.49369440244230484,0.41245300261657336,Test
16529,0.432147569494755,0.4914215884061377,Test
16530,0.6357985451336517,0.5455786062295276,Test
16531,0.4042282752960409,0.27705948991499,Test
16532,0.4829649873996365,0.28663802918397646,Test
16533,0.09900496924855783,0.040703227655231725,Test
16534,0.002072829007832135,0.1539909131367062,Test
16535,0.6388224600008862,0.5343932602591347,Test
16536,0.03767815553067255,0.2503390129458984,Test
16537,0.2520981849082451,0.40148958643693244,Test
16538,0.19202381584723568,0.18998183854234146,Test
16539,0.09933675535892747,0.08050446411665023,Test
16540,0.6250991069673624,0.5317494604281261,Test
16541,0.8443446043670634,0.8406561442742009,Test
16542,0.794615898460121,0.764107892172927,Test
16543,0.5383093977358591,0.48368991395469396,Test
16544,0.766410478785364,0.6938837324211289,Test
16545,0.6756846674920655,0.6636693640500222,Test
16546,-0.10811576419882891,-0.18915389493177906,Test
16547,0.24675901376872436,0.4094710478095117,Test
16548,0.4416749237941962,0.25427957453509503,Test
16549,0.4805257023366007,0.6164926794086805,Test
16550,0.598096361594559,0.7435071754855342,Test
16551,0.5568931663317429,0.3414019585381174,Test
16552,0.6439680774499236,0.581715961376682,Test
16553,0.7857123290637613,0.7141268815576814,Test
16554,0.747419580587621,0.6845188600388524,Test
16555,0.5275901525890844,0.5074294130477782,Test
16556,0.1777670182924956,0.392509185012334,Test
16557,0.5025672988050149,0.2563712919820988,Test
16558,0.3002207412627432,0.29994640309032466,Test
16559,-0.16846225200546674,-0.012824259558035015,Test
16560,0.016246852446223526,0.00891155897493528,Test
16561,0.26005493682195363,0.1746604583482424,Test
16562,-0.13673488800946618,-0.15704052760282022,Test
16563,0.11657305845058442,0.13242114863403603,Test
16564,0.5519527498440313,0.41031883191814755,Test
16565,0.2835672622107235,0.26677194223154244,Test
16566,0.2450714869075482,0.35058058289423893,Test
16567,0.11875076902877374,0.02253487570536418,Test
16568,0.3056441436387974,0.2613464238556077,Test
16569,0.6547751265993395,0.5678297792134331,Test
16570,0.6823667197627454,0.6349206273726958,Test
16571,0.7414912362684224,0.6552577989152701,Test
16572,0.4889442486708436,0.44686936829497226,Test
16573,0.5885407811589807,0.40997287931992926,Test
16574,0.49182050209635064,0.20562371071856347,Test
16575,0.26460234341862043,0.13288662538937784,Test
16576,-0.5410741890538553,-0.22261406970272163,Test
16577,-0.0913127463834715,-0.1322590945779321,Test
16578,0.6219661266466033,0.5555085390280821,Test
16579,0.6164881211473666,0.5491288257515166,Test
16580,0.656186586202796,0.6281842661331483,Test
16581,0.12237400586877106,0.03738383003612224,Test
16582,0.32341667487384795,0.2608520031163367,Test
16583,0.45760934269308634,0.41357800018076163,Test
16584,0.5998436447736664,0.373732573827477,Test
16585,0.17329470838823594,0.12014622067844538,Test
16586,0.31526827464630547,0.48383213328578545,Test
16587,0.11378283963286033,0.04339334100054396,Test
16588,0.12074250292158427,0.30878791276919315,Test
16589,0.13301390008170755,0.11076580722201411,Test
